bin,1,3.626,150,100,5
bin,1,4.462,150,100,5
bin,1,4.005,150,100,5
bin,0,3.787,150,100,5
bin,1,4.003,150,100,5
bin,0,3.611,150,100,5
bin,1,3.424,150,100,5
bin,0,3.844,150,100,5
bin,0,3.879,150,100,5
bin,1,4.314,150,100,5
bin,1,4.133,150,100,5
bin,0,3.27,150,100,5
bin,1,3.43,150,100,5
bin,0,3.395,150,100,5
bin,1,3.682,150,100,5
bin,1,3.874,150,100,5
bin,1,3.834,150,100,5
bin,1,3.223,150,100,5
bin,0,3.487,150,100,5
bin,1,3.462,150,100,5
bin,1,4.46,150,100,5
bin,0,2.969,150,100,5
bin,0,2.997,150,100,5
bin,1,4.05,150,100,5
bin,1,3.583,150,100,5
bin,1,2.992,150,100,5
bin,1,4.288,150,100,5
bin,1,3.204,150,100,5
bin,0,3.349,150,100,5
bin,0,2.991,150,100,5
bin,1,3.377,150,100,5
bin,0,4.026,150,100,5
bin,1,3.143,150,100,5
bin,1,3.751,150,100,5
bin,1,3.18,150,100,5
bin,0,3.507,150,100,5
bin,1,3.04,150,100,5
bin,1,3.358,150,100,5
bin,0,3.751,150,100,5
bin,1,4.011,150,100,5
bin,1,3.95200000000001,150,100,5
bin,1,3.7,150,100,5
bin,0,3.10599999999999,150,100,5
bin,1,3.831,150,100,5
bin,1,3.866,150,100,5
bin,0,3.87,150,100,5
bin,0,4.415,150,100,5
bin,1,2.931,150,100,5
bin,0,3.979,150,100,5
bin,1,4.335,150,100,5
bin,1,4.319,150,100,5
bin,1,4.525,150,100,5
bin,1,4.133,150,100,5
bin,0,3.682,150,100,5
bin,1,3.21100000000001,150,100,5
bin,1,3.609,150,100,5
bin,1,3.724,150,100,5
bin,1,3.568,150,100,5
bin,1,3.84,150,100,5
bin,1,3.762,150,100,5
bin,1,3.147,150,100,5
bin,1,3.161,150,100,5
bin,1,3.259,150,100,5
bin,1,4.279,150,100,5
bin,1,3.231,150,100,5
bin,0,3.747,150,100,5
bin,1,4.174,150,100,5
bin,1,3.251,150,100,5
bin,1,3.414,150,100,5
bin,1,3.754,150,100,5
bin,1,3.069,150,100,5
bin,1,3.568,150,100,5
bin,0,3.836,150,100,5
bin,1,3.96199999999999,150,100,5
bin,1,3.12,150,100,5
bin,1,3.53999999999999,150,100,5
bin,1,3.678,150,100,5
bin,1,3.681,150,100,5
bin,0,3.428,150,100,5
bin,1,3.154,150,100,5
bin,0,3.428,150,100,5
bin,1,2.90599999999999,150,100,5
bin,1,4.143,150,100,5
bin,1,3.146,150,100,5
bin,1,3.70100000000001,150,100,5
bin,1,3.142,150,100,5
bin,1,3.804,150,100,5
bin,1,3.42100000000001,150,100,5
bin,1,3.295,150,100,5
bin,1,3.021,150,100,5
bin,1,3.111,150,100,5
bin,1,3.62100000000001,150,100,5
bin,1,3.557,150,100,5
bin,1,3.342,150,100,5
bin,1,3.465,150,100,5
bin,1,3.06999999999999,150,100,5
bin,1,3.623,150,100,5
bin,1,3.253,150,100,5
bin,1,3.5,150,100,5
bin,1,3.054,150,100,5
bin,1,3.193,150,100,5
bin,1,3.089,150,100,5
bin,1,3.35600000000001,150,100,5
bin,1,4.15900000000001,150,100,5
bin,1,3.13,150,100,5
bin,1,3.642,150,100,5
bin,1,2.90899999999999,150,100,5
bin,1,4.032,150,100,5
bin,1,3.283,150,100,5
bin,1,3.56,150,100,5
bin,1,2.93300000000001,150,100,5
bin,1,3.07299999999999,150,100,5
bin,0,4.27399999999999,150,100,5
bin,0,3.758,150,100,5
bin,1,3.09399999999999,150,100,5
bin,0,3.02799999999999,150,100,5
bin,1,5.095,150,100,5
bin,1,2.93300000000001,150,100,5
bin,1,4.80600000000001,150,100,5
bin,0,3.08699999999999,150,100,5
bin,0,3.928,150,100,5
bin,1,3.608,150,100,5
bin,1,3.37,150,100,5
bin,1,3.76899999999999,150,100,5
bin,1,3.48099999999999,150,100,5
bin,1,3.258,150,100,5
bin,1,3.77000000000001,150,100,5
bin,0,3.11099999999999,150,100,5
bin,1,3.14500000000001,150,100,5
bin,1,2.864,150,100,5
bin,1,3.55600000000001,150,100,5
bin,1,3.20399999999999,150,100,5
bin,1,3.20399999999999,150,100,5
bin,1,3.32400000000001,150,100,5
bin,1,3.491,150,100,5
bin,1,3.405,150,100,5
bin,1,3.437,150,100,5
bin,0,3.869,150,100,5
bin,1,3.05999999999999,150,100,5
bin,1,3.336,150,100,5
bin,1,3.113,150,100,5
bin,1,3.65000000000001,150,100,5
bin,1,3.556,150,100,5
bin,1,3.11499999999999,150,100,5
bin,1,3.84500000000001,150,100,5
bin,1,2.896,150,100,5
bin,1,3.46099999999998,150,100,5
bin,1,3.19,150,100,5
bin,1,3.21300000000001,150,100,5
bin,1,3.169,150,100,5
bin,1,3.45099999999999,150,100,5
bin,1,3.87199999999999,150,100,5
bin,1,3.16200000000001,150,100,5
bin,1,2.99200000000002,150,100,5
bin,0,3.22900000000001,150,100,5
bin,0,3.366,150,100,5
bin,1,3.50799999999998,150,100,5
bin,0,3.018,150,100,5
bin,1,3.893,150,100,5
bin,0,3.74000000000001,150,100,5
bin,1,3.94899999999998,150,100,5
bin,1,3.55700000000002,150,100,5
bin,0,3.126,150,100,5
bin,1,3.12200000000001,150,100,5
bin,1,4.10999999999999,150,100,5
bin,1,4.041,150,100,5
bin,1,3.40299999999999,150,100,5
bin,1,3.066,150,100,5
bin,1,3.79399999999998,150,100,5
bin,1,3.422,150,100,5
bin,0,3.22,150,100,5
bin,0,3.376,150,100,5
bin,1,3.22499999999999,150,100,5
bin,1,3.22,150,100,5
bin,0,4.41,150,100,5
bin,1,3.37199999999999,150,100,5
bin,0,3.63,150,100,5
bin,1,2.99600000000001,150,100,5
bin,1,3.29500000000002,150,100,5
bin,1,3.42099999999999,150,100,5
bin,1,2.958,150,100,5
bin,1,3.255,150,100,5
bin,1,3.64099999999999,150,100,5
bin,0,3.35000000000002,150,100,5
bin,0,3.608,150,100,5
bin,1,3.65700000000001,150,100,5
bin,1,4.33200000000002,150,100,5
bin,1,2.99699999999999,150,100,5
bin,1,3.62799999999999,150,100,5
bin,1,3.26999999999998,150,100,5
bin,0,3.43700000000001,150,100,5
bin,1,3.393,150,100,5
bin,1,3.45000000000002,150,100,5
bin,1,3.11500000000001,150,100,5
bin,1,3.48699999999999,150,100,5
bin,1,3.15799999999999,150,100,5
bin,1,2.84900000000002,150,100,5
bin,1,3.405,150,100,5
bin,1,3.05999999999997,150,100,5
bin,1,3.33799999999999,150,100,5
gau,1,5.185,150,100,5
gau,1,4.693,150,100,5
gau,1,4.407,150,100,5
gau,1,4.812,150,100,5
gau,1,4.001,150,100,5
gau,1,4.167,150,100,5
gau,1,4.158,150,100,5
gau,0,4.907,150,100,5
gau,1,4.26,150,100,5
gau,1,4.236,150,100,5
gau,1,3.943,150,100,5
gau,1,3.8,150,100,5
gau,1,4.051,150,100,5
gau,1,5.695,150,100,5
gau,1,5.478,150,100,5
gau,1,3.972,150,100,5
gau,1,3.888,150,100,5
gau,1,3.764,150,100,5
gau,1,4.429,150,100,5
gau,1,4.005,150,100,5
gau,1,4.584,150,100,5
gau,0,4.169,150,100,5
gau,0,4.262,150,100,5
gau,1,3.892,150,100,5
gau,1,4.116,150,100,5
gau,1,4.235,150,100,5
gau,1,4.099,150,100,5
gau,1,4.303,150,100,5
gau,1,4.136,150,100,5
gau,1,4.26,150,100,5
gau,1,4.041,150,100,5
gau,1,4.346,150,100,5
gau,1,4.273,150,100,5
gau,1,4.213,150,100,5
gau,1,4.248,150,100,5
gau,1,4.641,150,100,5
gau,1,4.54,150,100,5
gau,1,4.186,150,100,5
gau,1,4.158,150,100,5
gau,1,4.424,150,100,5
gau,1,4.636,150,100,5
gau,1,4.416,150,100,5
gau,0,4.326,150,100,5
gau,1,4.35899999999999,150,100,5
gau,1,4.598,150,100,5
gau,0,4.286,150,100,5
gau,1,4.76,150,100,5
gau,1,5.556,150,100,5
gau,1,4.867,150,100,5
gau,1,4.656,150,100,5
gau,1,4.168,150,100,5
gau,0,4.846,150,100,5
gau,1,3.91,150,100,5
gau,1,4.07100000000001,150,100,5
gau,1,3.779,150,100,5
gau,1,4.42299999999999,150,100,5
gau,1,4.447,150,100,5
gau,1,4.959,150,100,5
gau,0,4.532,150,100,5
gau,1,3.825,150,100,5
gau,1,4.591,150,100,5
gau,1,3.95799999999999,150,100,5
gau,1,4.146,150,100,5
gau,1,5.014,150,100,5
gau,1,3.698,150,100,5
gau,1,4.187,150,100,5
gau,1,3.98200000000001,150,100,5
gau,1,4.618,150,100,5
gau,1,3.913,150,100,5
gau,1,4.368,150,100,5
gau,1,4.17999999999999,150,100,5
gau,1,4.09999999999999,150,100,5
gau,1,4.777,150,100,5
gau,1,4.205,150,100,5
gau,1,3.871,150,100,5
gau,1,4.17400000000001,150,100,5
gau,1,4.29499999999999,150,100,5
gau,1,3.861,150,100,5
gau,1,4.093,150,100,5
gau,1,4.03700000000001,150,100,5
gau,1,3.67999999999999,150,100,5
gau,1,4.59699999999999,150,100,5
gau,1,3.94999999999999,150,100,5
gau,1,4.232,150,100,5
gau,1,4.04300000000001,150,100,5
gau,1,3.79300000000001,150,100,5
gau,1,4.623,150,100,5
gau,1,4.79100000000001,150,100,5
gau,1,4.066,150,100,5
gau,1,4.89999999999999,150,100,5
gau,1,3.902,150,100,5
gau,1,4.97499999999999,150,100,5
gau,1,3.822,150,100,5
gau,1,4.008,150,100,5
gau,1,4.709,150,100,5
gau,1,5.086,150,100,5
gau,1,4.274,150,100,5
gau,1,3.88500000000001,150,100,5
gau,1,4.259,150,100,5
gau,1,4.172,150,100,5
gau,1,3.854,150,100,5
gau,1,3.974,150,100,5
gau,0,4.77500000000001,150,100,5
gau,1,4.527,150,100,5
gau,1,4.746,150,100,5
gau,1,3.872,150,100,5
gau,0,4.10900000000001,150,100,5
gau,1,4.416,150,100,5
gau,1,5.054,150,100,5
gau,1,4.11800000000001,150,100,5
gau,1,3.762,150,100,5
gau,1,4.044,150,100,5
gau,1,4.071,150,100,5
gau,1,4.572,150,100,5
gau,1,3.759,150,100,5
gau,1,3.83199999999999,150,100,5
gau,1,4.19800000000001,150,100,5
gau,1,3.85799999999999,150,100,5
gau,1,4.38200000000001,150,100,5
gau,1,3.78200000000001,150,100,5
gau,1,4.34,150,100,5
gau,1,3.756,150,100,5
gau,1,4.14800000000001,150,100,5
gau,1,4.34400000000001,150,100,5
gau,1,4.41999999999999,150,100,5
gau,1,4.27,150,100,5
gau,1,4.22499999999999,150,100,5
gau,1,4.179,150,100,5
gau,1,3.85299999999999,150,100,5
gau,1,4.502,150,100,5
gau,1,4.54900000000001,150,100,5
gau,1,4.908,150,100,5
gau,1,4.078,150,100,5
gau,1,4.608,150,100,5
gau,0,4.78400000000001,150,100,5
gau,1,4.215,150,100,5
gau,1,3.964,150,100,5
gau,0,4.241,150,100,5
gau,1,3.723,150,100,5
gau,1,4.03700000000001,150,100,5
gau,1,4.068,150,100,5
gau,1,4.02099999999999,150,100,5
gau,1,4.35000000000001,150,100,5
gau,1,4.07300000000001,150,100,5
gau,1,4.658,150,100,5
gau,1,3.86900000000001,150,100,5
gau,1,3.892,150,100,5
gau,1,4.651,150,100,5
gau,1,4.227,150,100,5
gau,1,4.59,150,100,5
gau,1,4.489,150,100,5
gau,1,4.28400000000002,150,100,5
gau,1,4.435,150,100,5
gau,1,3.87699999999998,150,100,5
gau,1,4.02500000000001,150,100,5
gau,0,4.863,150,100,5
gau,1,4.46700000000001,150,100,5
gau,1,4.03900000000002,150,100,5
gau,1,4.48699999999999,150,100,5
gau,1,4.011,150,100,5
gau,1,4.55699999999999,150,100,5
gau,1,4.06399999999999,150,100,5
gau,1,3.983,150,100,5
gau,1,3.94900000000001,150,100,5
gau,1,4.691,150,100,5
gau,1,4.62199999999999,150,100,5
gau,1,4.66,150,100,5
gau,1,3.84700000000001,150,100,5
gau,1,4.614,150,100,5
gau,1,4.03700000000001,150,100,5
gau,1,3.97799999999998,150,100,5
gau,1,4.17100000000002,150,100,5
gau,1,4.14600000000002,150,100,5
gau,1,3.95499999999998,150,100,5
gau,1,3.97900000000001,150,100,5
gau,1,4.93700000000001,150,100,5
gau,1,4.702,150,100,5
gau,1,3.83100000000002,150,100,5
gau,1,4.30100000000002,150,100,5
gau,1,4.821,150,100,5
gau,1,4.63400000000001,150,100,5
gau,1,4.17099999999999,150,100,5
gau,1,4.22899999999998,150,100,5
gau,1,4.09399999999999,150,100,5
gau,1,4.239,150,100,5
gau,1,4.03700000000001,150,100,5
gau,1,4.49600000000001,150,100,5
gau,1,4.209,150,100,5
gau,1,3.964,150,100,5
gau,1,4.75399999999999,150,100,5
gau,1,3.73400000000001,150,100,5
gau,1,3.62199999999999,150,100,5
gau,1,4.07999999999998,150,100,5
gau,1,2.845,150,100,5
gau,1,3.197,150,100,5
gau,1,4.43000000000001,150,100,5
gau,1,2.155,150,100,5
gau,1,4.60300000000001,150,100,5
gau,1,3.333,150,100,5
gau,1,3.87100000000001,150,100,5
Wilcoxon,1,0.032,150,100,5
Wilcoxon,1,0.0190000000000001,150,100,5
Wilcoxon,1,0.0190000000000001,150,100,5
Wilcoxon,1,0.0190000000000001,150,100,5
Wilcoxon,1,0.0190000000000001,150,100,5
Wilcoxon,1,0.0190000000000001,150,100,5
Wilcoxon,1,0.0179999999999989,150,100,5
Wilcoxon,1,0.0180000000000007,150,100,5
Wilcoxon,1,0.0170000000000012,150,100,5
Wilcoxon,1,0.0199999999999996,150,100,5
Wilcoxon,1,0.0259999999999998,150,100,5
Wilcoxon,1,0.0150000000000006,150,100,5
Wilcoxon,1,0.0129999999999981,150,100,5
Wilcoxon,1,0.027000000000001,150,100,5
Wilcoxon,1,0.0139999999999993,150,100,5
Wilcoxon,1,0.0129999999999981,150,100,5
Wilcoxon,1,0.0130000000000017,150,100,5
Wilcoxon,1,0.0129999999999981,150,100,5
Wilcoxon,1,0.0130000000000017,150,100,5
Wilcoxon,1,0.0129999999999981,150,100,5
Wilcoxon,1,0.0129999999999981,150,100,5
Wilcoxon,0,0.027000000000001,150,100,5
Wilcoxon,1,0.0130000000000017,150,100,5
Wilcoxon,1,0.0139999999999993,150,100,5
Wilcoxon,1,0.0129999999999981,150,100,5
Wilcoxon,1,0.0139999999999993,150,100,5
Wilcoxon,1,0.0130000000000017,150,100,5
Wilcoxon,1,0.0139999999999993,150,100,5
Wilcoxon,1,0.0140000000000029,150,100,5
Wilcoxon,1,0.0130000000000017,150,100,5
Wilcoxon,1,0.0129999999999981,150,100,5
Wilcoxon,1,0.0139999999999958,150,100,5
Wilcoxon,1,0.0130000000000052,150,100,5
Wilcoxon,1,0.0130000000000052,150,100,5
