gau,1,1,AI,6.24600000000001,10,50
gau,1,1,NAI,3.499,10,50
gau,1,1,AI,5.80600000000001,10,50
gau,1,1,NAI,2.62099999999998,10,50
bin,1,1,AI,2.027,10,50
bin,1,0,NAI,1.335,10,50
bin,1,1,AI,3.368,10,50
bin,1,1,NAI,2.213,10,50
bin,1,1,AI,2.963,10,50
bin,1,0,NAI,1.767,10,50
bin,1,1,AI,3.005,10,50
bin,1,1,NAI,2.387,10,50
bin,1,1,AI,2.161,10,50
bin,1,0,NAI,1.263,10,50
bin,1,1,AI,3.856,10,50
bin,1,1,NAI,1.813,10,50
bin,0,1,AI,3.448,10,50
bin,0,1,NAI,1.739,10,50
bin,1,1,AI,3.58,10,50
bin,1,0,NAI,1.46100000000001,10,50
bin,1,1,AI,2.123,10,50
bin,1,1,NAI,1.062,10,50
bin,1,1,AI,3.084,10,50
bin,1,1,NAI,1.808,10,50
bin,1,1,AI,3.277,10,50
bin,1,1,NAI,1.939,10,50
bin,1,1,AI,2.998,10,50
bin,1,1,NAI,2.528,10,50
bin,1,1,AI,2.144,10,50
bin,1,1,NAI,2.002,10,50
bin,1,1,AI,3.01900000000001,10,50
bin,1,1,NAI,2.273,10,50
bin,1,1,AI,3.228,10,50
bin,1,1,NAI,1.5,10,50
bin,1,1,AI,3.456,10,50
bin,1,1,NAI,2.65000000000001,10,50
bin,1,1,AI,1.939,10,50
bin,1,1,NAI,1.383,10,50
bin,1,1,AI,3.19799999999999,10,50
bin,1,1,NAI,2.432,10,50
bin,0,1,AI,2.64500000000001,10,50
bin,0,0,NAI,1.52,10,50
bin,1,1,AI,3.41499999999999,10,50
bin,1,1,NAI,3.52,10,50
gau,1,1,AI,2.206,10,50
gau,1,0,NAI,1.428,10,50
gau,1,1,AI,3.32899999999999,10,50
gau,1,1,NAI,2.17099999999999,10,50
gau,1,1,AI,2.34099999999999,10,50
gau,1,1,NAI,1.79000000000001,10,50
gau,1,1,AI,3.651,10,50
gau,1,1,NAI,2.11800000000001,10,50
gau,1,1,AI,2.19300000000001,10,50
gau,1,0,NAI,1.38200000000001,10,50
gau,1,1,AI,3.53500000000001,10,50
gau,1,1,NAI,1.947,10,50
gau,1,1,AI,3.02800000000001,10,50
gau,1,1,NAI,1.92,10,50
gau,1,1,AI,3.496,10,50
gau,1,1,NAI,2.51700000000001,10,50
gau,1,1,AI,2.51600000000001,10,50
gau,1,1,NAI,1.392,10,50
gau,1,1,AI,2.19400000000002,10,50
gau,1,1,NAI,2.01900000000001,10,50
gau,1,1,AI,3.023,10,50
gau,1,1,NAI,2.36800000000001,10,50
gau,1,1,AI,3.816,10,50
gau,1,0,NAI,2.18799999999999,10,50
gau,1,1,AI,2.324,10,50
gau,1,1,NAI,0.942999999999998,10,50
gau,1,1,AI,3.21900000000002,10,50
gau,1,0,NAI,2.53800000000001,10,50
gau,0,1,AI,3.75300000000001,10,50
gau,0,1,NAI,1.89500000000001,10,50
gau,1,1,AI,3.86600000000001,10,50
gau,1,1,NAI,1.88399999999999,10,50
gau,1,0.837209302325581,AI,2.333,10,50
gau,1,1,NAI,1.58799999999999,10,50
gau,1,1,AI,3.37700000000001,10,50
gau,1,0,NAI,1.53300000000002,10,50
gau,1,1,AI,2.69499999999999,10,50
gau,1,1,NAI,1.46900000000002,10,50
gau,1,1,AI,2.34800000000001,10,50
gau,1,1,NAI,1.95399999999998,10,50
