bin,0.983226974646172,1,largeAI,21.8269999999993
bin,0.983226974646172,1,NAI,8.56100000000151
bin,0.983226974646172,1,consisAI,6.16000000000167
bin,0.983226974646172,1,smallAI,10.3860000000004
bin,1,1,largeAI,10.6299999999992
bin,1,1,NAI,5.54500000000007
bin,1,1,consisAI,5.6830000000009
bin,1,1,smallAI,13.7109999999993
bin,1,1,largeAI,15.9320000000007
bin,1,1,NAI,5.01000000000022
bin,1,1,consisAI,4.07100000000173
bin,1,1,smallAI,6.10699999999997
bin,1,1,largeAI,10.0899999999983
bin,1,1,NAI,7.90799999999945
bin,1,1,consisAI,9.84699999999975
bin,1,1,smallAI,12.0399999999991
bin,1,1,largeAI,22.9130000000005
bin,1,1,NAI,7.42200000000048
bin,1,1,consisAI,8.16400000000067
bin,1,1,smallAI,6.89099999999962
bin,1,1,largeAI,16.6569999999992
bin,1,1,NAI,6.74200000000019
bin,1,1,consisAI,5.71399999999994
bin,1,1,smallAI,7.13500000000022
bin,1,1,largeAI,20.4169999999995
bin,1,1,NAI,9.375
bin,1,1,consisAI,7.34000000000015
bin,1,1,smallAI,8.47499999999854
bin,1,1,largeAI,15.5069999999996
bin,1,1,NAI,10.7380000000012
bin,1,1,consisAI,10.1899999999987
bin,1,1,smallAI,5.82799999999952
bin,0.983226974646172,1,largeAI,22.2360000000008
bin,0.983226974646172,1,NAI,7.46399999999994
bin,0.983226974646172,1,consisAI,8.0570000000007
bin,0.983226974646172,1,smallAI,8.55900000000111
bin,1,1,largeAI,12.0040000000008
bin,1,1,NAI,5.54299999999967
bin,1,1,consisAI,5.69200000000092
bin,1,1,smallAI,11.7690000000002
bin,1,1,largeAI,13.0210000000006
bin,1,1,NAI,7.85000000000036
bin,1,1,consisAI,8.85600000000159
bin,1,1,smallAI,7.58699999999953
bin,1,1,largeAI,18.2630000000008
bin,1,1,NAI,10.5779999999995
bin,1,1,consisAI,7.53100000000268
bin,1,1,smallAI,6.72200000000157
bin,1,1,largeAI,12.1929999999993
bin,1,1,NAI,5.53700000000026
bin,1,1,consisAI,5.57600000000093
bin,1,1,smallAI,9.52900000000227
bin,1,1,largeAI,21.9249999999993
bin,1,1,NAI,10.3090000000011
bin,1,1,consisAI,9.10099999999875
bin,1,1,smallAI,6.65999999999985
bin,1,1,largeAI,18.0500000000011
bin,1,1,NAI,9.60699999999997
bin,1,1,consisAI,9.76299999999901
bin,1,1,smallAI,5.8550000000032
bin,1,1,largeAI,23.598
bin,1,1,NAI,5.84199999999873
bin,1,1,consisAI,7.60099999999875
bin,1,1,smallAI,5.23400000000038
bin,1,1,largeAI,20.871000000001
bin,1,1,NAI,8.84899999999834
bin,1,1,consisAI,8.44099999999889
bin,1,1,smallAI,6.09800000000178
bin,1,1,largeAI,14.6540000000005
bin,1,1,NAI,6.16699999999946
bin,1,1,consisAI,6.48199999999997
bin,1,1,smallAI,8.53499999999985
bin,1,1,largeAI,19.2839999999997
bin,1,1,NAI,7.69599999999991
bin,1,1,consisAI,7.13600000000224
bin,1,1,smallAI,7.15499999999884
bin,0.983226974646172,1,largeAI,9.9369999999999
bin,0.983226974646172,1,NAI,4.31400000000031
bin,0.983226974646172,1,consisAI,3.99099999999999
bin,0.983226974646172,1,smallAI,7.09400000000096
bin,1,1,largeAI,15.018
bin,1,1,NAI,8.6150000000016
bin,1,1,consisAI,6.93699999999808
bin,1,1,smallAI,5.31700000000274
bin,1,1,largeAI,20.0949999999975
bin,1,1,NAI,14.5659999999989
bin,1,1,consisAI,7.86699999999837
bin,1,1,smallAI,5.41100000000006
bin,1,1,largeAI,19.5319999999992
bin,1,1,NAI,9.3760000000002
bin,1,1,consisAI,6.50300000000061
bin,1,0.837209302325581,smallAI,5.64899999999761
bin,1,1,largeAI,20.4140000000007
bin,1,1,NAI,6.5679999999993
bin,1,1,consisAI,7.26400000000285
bin,1,1,smallAI,7.99799999999959
bin,0.983226974646172,1,largeAI,10.3320000000022
bin,0.983226974646172,1,NAI,4.66799999999785
bin,0.983226974646172,0,consisAI,2.7589999999982
bin,0.983226974646172,1,smallAI,7.72099999999773
bin,1,1,largeAI,10.5679999999993
bin,1,1,NAI,6.27100000000064
bin,1,1,consisAI,5.76599999999962
bin,1,1,smallAI,7.97399999999834
bin,1,1,largeAI,19.711000000003
bin,1,1,NAI,11.344000000001
bin,1,1,consisAI,5.42299999999886
bin,1,1,smallAI,6.35299999999916
bin,1,1,largeAI,10.3549999999996
bin,1,1,NAI,4.43800000000192
bin,1,1,consisAI,5.63199999999779
bin,1,1,smallAI,8.8660000000018
bin,1,1,largeAI,17.2169999999969
bin,1,1,NAI,8.14199999999983
bin,1,1,consisAI,8.14099999999962
bin,1,1,smallAI,5.23600000000079
bin,1,1,largeAI,18.7270000000026
bin,1,0,NAI,3.78800000000047
bin,1,1,consisAI,8.52400000000125
bin,1,1,smallAI,10.0699999999997
bin,1,1,largeAI,22.5460000000021
bin,1,0,NAI,6.27599999999802
bin,1,1,consisAI,8.64999999999782
bin,1,1,smallAI,6.51199999999881
bin,1,1,largeAI,10.3270000000011
bin,1,1,NAI,5.40899999999965
bin,1,1,consisAI,7.00500000000102
bin,1,1,smallAI,7.29999999999927
bin,1,1,largeAI,10.5670000000027
bin,1,1,NAI,5.13500000000204
bin,1,1,consisAI,5.1260000000002
bin,1,1,smallAI,7.58899999999994
bin,1,1,largeAI,20.4570000000022
bin,1,1,NAI,9.79999999999927
bin,1,1,consisAI,4.31099999999788
bin,1,1,smallAI,5.21000000000276
bin,1,1,largeAI,23.6230000000032
bin,1,1,NAI,10.1959999999999
bin,1,1,consisAI,6.04300000000148
bin,1,1,smallAI,7.28199999999924
bin,1,1,largeAI,19.4849999999969
bin,1,1,NAI,11.2050000000017
bin,1,1,consisAI,7.71900000000096
bin,1,1,smallAI,5.58399999999892
bin,1,1,largeAI,23.6179999999986
bin,1,1,NAI,12.643
bin,1,1,consisAI,3.55500000000029
bin,1,1,smallAI,5.97699999999895
bin,1,1,largeAI,15.726999999999
bin,1,1,NAI,11.1669999999976
bin,1,1,consisAI,9.45999999999913
bin,1,1,smallAI,8.75
bin,1,1,largeAI,16.8400000000001
bin,1,0,NAI,4.68899999999849
bin,1,0,consisAI,3.77600000000166
bin,1,1,smallAI,10.6310000000012
bin,1,1,largeAI,10.385000000002
bin,1,1,NAI,5.03199999999924
bin,1,1,consisAI,6.07300000000032
bin,1,1,smallAI,8.4320000000007
bin,1,1,largeAI,16.2969999999987
bin,1,1,NAI,11.9449999999997
bin,1,1,consisAI,7.53400000000329
bin,1,1,smallAI,9.31400000000212
bin,1,1,largeAI,23.0969999999979
bin,1,1,NAI,6.01499999999942
bin,1,1,consisAI,5.60099999999875
bin,1,1,smallAI,10.7479999999996
bin,1,1,largeAI,11.0110000000022
bin,1,1,NAI,4.48099999999977
bin,1,1,consisAI,5.69800000000032
bin,1,1,smallAI,8.22499999999854
bin,1,1,largeAI,10.3709999999992
bin,1,1,NAI,5.08799999999974
bin,1,1,consisAI,5.31599999999889
bin,1,1,smallAI,7.62199999999939
bin,1,1,largeAI,19.4290000000001
bin,1,1,NAI,8.27299999999741
bin,1,1,consisAI,5.08300000000236
bin,1,1,smallAI,5.30600000000049
bin,0.983226974646172,1,largeAI,10.530999999999
bin,0.983226974646172,1,NAI,4.68999999999869
bin,0.983226974646172,1,consisAI,4.90100000000166
bin,0.983226974646172,1,smallAI,14.6469999999972
bin,1,1,largeAI,23.4069999999992
bin,1,1,NAI,11.0699999999997
bin,1,1,consisAI,7.38400000000183
bin,1,1,smallAI,4.40999999999985
bin,1,1,largeAI,21.2089999999989
bin,1,1,NAI,9.50699999999779
bin,1,1,consisAI,4.16699999999764
bin,1,1,smallAI,5.66899999999805
bin,1,1,largeAI,18.739999999998
bin,1,1,NAI,8.26499999999942
bin,1,1,consisAI,7.13799999999901
bin,1,1,smallAI,8.02999999999884
bin,1,1,largeAI,16.7459999999992
bin,1,1,NAI,10.8780000000006
bin,1,1,consisAI,6.06500000000233
bin,1,1,smallAI,9.32200000000012
bin,1,1,largeAI,14.2489999999998
bin,1,1,NAI,7.64800000000105
bin,1,1,consisAI,6.69900000000052
bin,1,0.837209302325581,smallAI,7.98700000000099
bin,1,1,largeAI,12.6500000000015
bin,1,1,NAI,6.47200000000157
bin,1,1,consisAI,8.24500000000262
bin,1,1,smallAI,7.93500000000131
bin,1,1,largeAI,16.4850000000006
bin,1,1,NAI,10.0380000000005
bin,1,1,consisAI,9.0679999999993
bin,1,1,smallAI,7.2970000000023
bin,1,1,largeAI,15.2429999999986
bin,1,1,NAI,6.92599999999948
bin,1,1,consisAI,10.9269999999997
bin,1,1,smallAI,6.95300000000134
bin,1,1,largeAI,17.0120000000024
bin,1,1,NAI,6.97600000000239
bin,1,1,consisAI,7.22599999999875
bin,1,1,smallAI,8.20999999999913
bin,1,1,largeAI,14.2530000000006
bin,1,0,NAI,3.44499999999971
bin,1,1,consisAI,6.7960000000021
bin,1,1,smallAI,17.2229999999981
