bin,1,1,AI,9.649,10,100
bin,1,1,NAI,5.226,10,100
bin,1,1,AI,7.915,10,100
bin,1,1,NAI,4.221,10,100
bin,1,1,AI,7.556,10,100
bin,1,1,NAI,4.598,10,100
bin,1,1,AI,10.04,10,100
bin,1,1,NAI,4.562,10,100
bin,1,1,AI,6.507,10,100
bin,1,1,NAI,4.25700000000001,10,100
bin,0,1,AI,9.657,10,100
bin,0,0,NAI,3.063,10,100
bin,1,1,AI,7.565,10,100
bin,1,1,NAI,4.364,10,100
bin,1,1,AI,7.077,10,100
bin,1,1,NAI,6.01900000000001,10,100
bin,1,1,AI,7.085,10,100
bin,1,1,NAI,4.423,10,100
bin,1,1,AI,7.036,10,100
bin,1,1,NAI,3.037,10,100
bin,1,1,AI,7.48399999999999,10,100
bin,1,1,NAI,5.848,10,100
bin,1,1,AI,7.122,10,100
bin,1,1,NAI,4.366,10,100
bin,1,1,AI,7.014,10,100
bin,1,1,NAI,3.98400000000001,10,100
bin,1,1,AI,8.718,10,100
bin,1,1,NAI,5.755,10,100
bin,1,1,AI,8.024,10,100
bin,1,1,NAI,6.27199999999999,10,100
bin,1,1,AI,7.55099999999999,10,100
bin,1,1,NAI,4.438,10,100
bin,1,1,AI,7.029,10,100
bin,1,1,NAI,4.62,10,100
bin,1,1,AI,7.19499999999999,10,100
bin,1,1,NAI,5.074,10,100
bin,1,1,AI,7.98099999999999,10,100
bin,1,1,NAI,4.09700000000001,10,100
bin,1,1,AI,6.50200000000001,10,100
bin,1,1,NAI,2.61200000000001,10,100
gau,1,0.837209302325581,AI,7.34399999999999,10,100
gau,1,1,NAI,3.639,10,100
gau,1,1,AI,8.23399999999999,10,100
gau,1,1,NAI,2.91499999999999,10,100
gau,1,1,AI,7.637,10,100
gau,1,1,NAI,5.54600000000001,10,100
gau,1,1,AI,7.355,10,100
gau,1,1,NAI,3.837,10,100
gau,1,1,AI,7.03,10,100
gau,1,1,NAI,4.559,10,100
gau,1,1,AI,6.94499999999999,10,100
gau,1,1,NAI,4.77200000000002,10,100
gau,1,1,AI,8.35300000000001,10,100
gau,1,1,NAI,4.84099999999998,10,100
gau,1,1,AI,7.01600000000001,10,100
gau,1,1,NAI,4.56200000000001,10,100
gau,1,1,AI,6.76900000000002,10,100
gau,1,1,NAI,3.97,10,100
gau,0,1,AI,10.059,10,100
gau,0,1,NAI,3.41200000000001,10,100
gau,1,1,AI,8.572,10,100
gau,1,1,NAI,5.834,10,100
gau,1,1,AI,7.678,10,100
gau,1,1,NAI,5.261,10,100
gau,1,1,AI,7.17499999999998,10,100
gau,1,1,NAI,4.56999999999999,10,100
gau,0,1,AI,9.36699999999999,10,100
gau,0,1,NAI,2.75200000000001,10,100
gau,1,1,AI,8.31900000000002,10,100
gau,1,1,NAI,4.89400000000001,10,100
gau,1,1,AI,7.27600000000001,10,100
gau,1,1,NAI,3.66299999999998,10,100
gau,1,1,AI,6.309,10,100
gau,1,1,NAI,4.35499999999999,10,100
gau,1,1,AI,7.642,10,100
gau,1,1,NAI,3.52599999999998,10,100
gau,1,1,AI,7.376,10,100
gau,1,1,NAI,4.62899999999999,10,100
gau,1,1,AI,8.101,10,100
gau,1,1,NAI,4.58200000000002,10,100
bin,1,1,AI,3.015,10,100
bin,1,1,NAI,2.08,10,100
bin,1,1,AI,3.6,10,100
bin,1,1,NAI,2.755,10,100
bin,1,1,AI,4.149,10,100
bin,1,1,NAI,1.948,10,100
bin,1,1,AI,3.791,10,100
bin,1,1,NAI,2.464,10,100
bin,1,1,AI,3.301,10,100
bin,1,1,NAI,2.012,10,100
bin,0,1,AI,3.624,10,100
bin,0,0,NAI,1.47600000000001,10,100
bin,1,1,AI,3.737,10,100
bin,1,1,NAI,1.818,10,100
bin,1,1,AI,3.498,10,100
bin,1,1,NAI,2.57,10,100
bin,1,1,AI,3.446,10,100
bin,1,1,NAI,2.148,10,100
bin,1,1,AI,2.776,10,100
bin,1,0,NAI,1.708,10,100
bin,1,1,AI,3.581,10,100
bin,1,0,NAI,2.698,10,100
bin,1,0.837209302325581,AI,2.765,10,100
bin,1,1,NAI,1.56,10,100
bin,1,1,AI,3.20700000000001,10,100
bin,1,1,NAI,1.77499999999999,10,100
bin,1,1,AI,4.75999999999999,10,100
bin,1,1,NAI,2.191,10,100
bin,1,1,AI,4.17700000000001,10,100
bin,1,1,NAI,2.312,10,100
bin,1,1,AI,3.925,10,100
bin,1,1,NAI,1.98100000000001,10,100
bin,1,1,AI,3.393,10,100
bin,1,1,NAI,1.566,10,100
bin,1,1,AI,3.651,10,100
bin,1,1,NAI,2.39999999999999,10,100
bin,1,1,AI,3.268,10,100
bin,1,1,NAI,2.295,10,100
bin,1,1,AI,3.61,10,100
bin,1,1,NAI,1.74600000000001,10,100
gau,1,1,AI,3.188,10,100
gau,1,0,NAI,2.13499999999999,10,100
gau,1,1,AI,3.68799999999999,10,100
gau,1,0,NAI,1.914,10,100
gau,1,1,AI,3.961,10,100
gau,1,1,NAI,2.71299999999999,10,100
gau,1,1,AI,3.605,10,100
gau,1,1,NAI,2.184,10,100
gau,1,1,AI,3.39,10,100
gau,1,1,NAI,2.904,10,100
gau,1,1,AI,3.834,10,100
gau,1,0,NAI,2.52799999999999,10,100
gau,1,1,AI,3.94300000000001,10,100
gau,1,1,NAI,1.95699999999999,10,100
gau,1,1,AI,3.527,10,100
gau,1,1,NAI,2.38199999999998,10,100
gau,1,1,AI,3.51300000000001,10,100
gau,1,1,NAI,1.78200000000001,10,100
gau,0,1,AI,4.12100000000001,10,100
gau,0,1,NAI,3.03,10,100
gau,1,1,AI,3.87200000000001,10,100
gau,1,1,NAI,2.792,10,100
gau,1,1,AI,3.762,10,100
gau,1,0,NAI,2.38899999999998,10,100
gau,1,1,AI,2.88900000000001,10,100
gau,1,0,NAI,2.04599999999999,10,100
gau,0,1,AI,4.304,10,100
gau,0,0,NAI,2.59299999999999,10,100
gau,1,1,AI,3.49600000000001,10,100
gau,1,0,NAI,2.66200000000001,10,100
gau,1,1,AI,3.89000000000001,10,100
gau,1,1,NAI,2.578,10,100
gau,1,1,AI,3.40900000000002,10,100
gau,1,0,NAI,2.852,10,100
gau,1,1,AI,3.566,10,100
gau,1,1,NAI,1.50799999999998,10,100
gau,1,1,AI,3.37899999999999,10,100
gau,1,1,NAI,2.28700000000001,10,100
gau,1,1,AI,3.64399999999998,10,100
gau,1,1,NAI,1.96899999999999,10,100
